zinc_id,smiles
ZINC000100017428,COc1ccc2c(c1)[C@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@@H]43
ZINC000100017432,COc1ccc2c(c1)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@@H]43
ZINC000100017439,C=C(C)[C@@H]1[C@@H]2C[C@@]3(C)[C@](O)([C@H]4O[C@@H]4[C@]34CO4)[C@@H]1C(=O)O2
ZINC000100017443,C=C(C)[C@H]1[C@@H]2C[C@@]3(C)[C@](O)([C@H]4O[C@@H]4[C@]34CO4)[C@@H]1C(=O)O2
ZINC000100017447,C=C(C)[C@@H]1[C@H]2C[C@@]3(C)[C@](O)([C@H]4O[C@@H]4[C@]34CO4)[C@@H]1C(=O)O2
ZINC000100017450,C=C(C)[C@H]1[C@H]2C[C@@]3(C)[C@](O)([C@H]4O[C@@H]4[C@]34CO4)[C@@H]1C(=O)O2
ZINC000100017459,O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12
ZINC000100017465,Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@@H](C2)N(C)CC3
ZINC000100017502,C[C@@H]1C(=O)O[C@H]2C[C@]34[C@H]5C[C@@H](C(C)(C)C)[C@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@]21O
ZINC000100017509,C[C@@H]1C(=O)O[C@H]2C[C@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@]21O
ZINC000100017511,C[C@@H]1C(=O)O[C@H]2C[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@]21O
ZINC000100017602,C[C@@H]1C[C@]23CCCN4CCC[C@@H](C(=O)CC2)[C@]43C1
ZINC000100017608,C[C@H]1C[C@]23CCCN4CCC[C@@H](C(=O)CC2)[C@]43C1
ZINC000100017626,C=C1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(=O)/C(=C(/N)O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12
ZINC000100017736,CC(C)(O)[C@@H]1[C@@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]41C
ZINC000100017742,CC(C)(O)[C@@H]1[C@H]2OC(=O)[C@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]41C
ZINC000100017783,O[C@@H]1CCCN2C[C@H]3C[C@@H](CN4CCCC[C@@H]34)[C@@H]12
ZINC000100017887,C=C1[C@H]2CC[C@H]3[C@](CC[C@@H]4[C@]5(C)CCC[C@@]34[C@H]3OCCN3C5)(C2)[C@H]1O
ZINC000100017891,C=C1[C@H]2CC[C@H]3[C@](CC[C@@H]4[C@@]5(C)CCC[C@]34[C@H]3OCCN3C5)(C2)[C@H]1O
ZINC000100017900,CC(C)c1cc2c(c(O)c1O)[C@@]13CCCC(C)(C)[C@@H]1C[C@H]2OC3=O
ZINC000100017905,CC(C)c1cc2c(c(O)c1O)[C@@]13CCCC(C)(C)[C@H]1C[C@H]2OC3=O
ZINC000100017945,CC1(C)[C@@H]2CC[C@]1(C)C(=O)[C@@H]2S(=O)(=O)O
ZINC000100017952,CC1(C)[C@H]2CC[C@@]1(C)C(=O)[C@@H]2S(=O)(=O)O
ZINC000100017971,C=C1[C@H]2CC[C@@H]3[C@@](CC[C@H]4[C@@]35CCC[C@@]4(C)[C@H]3OCCN3C5)(C2)[C@H]1O
ZINC000100017977,C=C1[C@H]2CC[C@@H]3[C@@](CC[C@@H]4[C@@]5(C)CCC[C@]43CN3CCO[C@H]35)(C2)[C@H]1O
ZINC000100018123,CC1(C)C(=O)[C@@]2(C)CC[C@H]1C2
ZINC000100018127,CC1(C)C(=O)[C@]2(C)CC[C@@H]1C2
ZINC000100018136,CC1(C)[C@H]2CC[C@@](C)(C2)[C@@H]1O
ZINC000100018138,CC1(C)[C@@H](O)[C@]2(C)CC[C@@H]1C2
ZINC000100018212,C=C1[C@@H]2CC[C@@H](C2)[C@@]1(C)CC/C=C(/C)COC(C)=O
ZINC000100018264,Cc1cc2nc3c(=O)[nH]c(=O)[nH]c3[n+](C[C@@H](O)[C@@H](O)[C@@H](O)CO)c2cc1C
ZINC000100018343,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O
ZINC000100024359,CC1(C)[C@@H]2CC[C@](C)(C2)[C@H]1O
ZINC000100058649,C=C1[C@@H]2CC[C@H]3[C@@]45CO[C@@](O)([C@@H](O)[C@@H]4C(C)(C)C=CC5=O)[C@]3(C2)[C@@H]1OC(C)=O
ZINC000100068360,CN1[C@H]2CC[C@@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2
ZINC000100089812,CC(C)(O)[C@@H]1[C@@H]2OC(=O)[C@@H]1[C@@]1(O)C[C@@H]3O[C@@]34C(=O)O[C@@H]2[C@@]14C
ZINC000100089817,CC(C)(O)[C@H]1[C@@H]2OC(=O)[C@@H]1[C@@]1(O)C[C@@H]3O[C@@]34C(=O)O[C@@H]2[C@@]14C
ZINC000100092374,CCn1c2cc(=N)ccc-2c2ccc(N)cc2c1-c1ccccc1
ZINC000100162743,C=C1[C@@H](OC(C)=O)C[C@@H]2[C@@H](/C=C(\C)CC[C@H]1OC(C)=O)OC(=O)[C@H]2C
ZINC000100230344,COC(=O)[C@@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@@H]1N2C
ZINC000100265815,C=C(C(=O)O[C@H]1C/C(C)=C\CC/C(CO)=C/[C@H]2OC(=O)C(=C)[C@H]12)[C@@H](O)CO
ZINC000100271918,CN1[C@H]2CC[C@@H]1C[C@@H](OC(=O)[C@@H](CO)c1ccccc1)C2
ZINC000100308851,O=C1N(Cc2ccccc2)[C@@H]2C[S@@+]3CCC[C@@H]3[C@H]2N1Cc1ccccc1
ZINC000100308855,O=C1N(Cc2ccccc2)[C@@H]2C[S@@+]3CCC[C@H]3[C@H]2N1Cc1ccccc1
ZINC000100308860,O=C1N(Cc2ccccc2)[C@@H]2C[S@@+]3CCC[C@H]3[C@@H]2N1Cc1ccccc1
ZINC000100472315,CC1(C)[C@H]2CC[C@@](C)(C2)[C@H]1O
ZINC000100535118,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@@H]1N2C
ZINC000100657895,CC(C)C[C@H](NC(=O)[C@H](N)CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)O
ZINC000100657899,CC(C)C[C@@H](N)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)O
ZINC000100763070,CCN1C[C@]2(OC(=O)c3ccccc3NC(C)=O)CC[C@H](OC)[C@]34[C@@H]2C[C@H]([C@@H]13)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@]1(O)[C@H]2OC
ZINC000100772709,CC(C)=CCC1(CC=C(C)C)C(=O)C(=O)[C@@H](C(=O)C(C)C)C1=O
ZINC000100772710,CC(C)=CCC1(CC=C(C)C)C(=O)C(=O)[C@H](C(=O)C(C)C)C1=O
ZINC000100772750,CC(C)=CCC1(CC=C(C)C)C(=O)C(O)=C(O)C1=O
ZINC000100772803,CC[C@@H](C)C(=O)[C@@H]1C(=O)C(=O)C(CC=C(C)C)(CC=C(C)C)C1=O
ZINC000100772806,CC[C@H](C)C(=O)[C@@H]1C(=O)C(=O)C(CC=C(C)C)(CC=C(C)C)C1=O
ZINC000100772808,CC[C@@H](C)C(=O)[C@H]1C(=O)C(=O)C(CC=C(C)C)(CC=C(C)C)C1=O
ZINC000100772809,CC[C@H](C)C(=O)[C@H]1C(=O)C(=O)C(CC=C(C)C)(CC=C(C)C)C1=O
ZINC000100780883,C=C1C(=O)O[C@H]2/C=C(\C)[C@@H](O)CC/C(C)=C/[C@@H](O)[C@H]12
ZINC000100829590,CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
ZINC000100883296,C=C1C(=O)O[C@@H]2[C@H]1[C@@H](O)CC(=C)[C@@H]1CC(=O)[C@H](C)[C@H]21
ZINC000100883298,C=C1C[C@H](O)[C@H]2C(=C)C(=O)O[C@H]2[C@@H]2[C@H](C)C(=O)C[C@@H]12
ZINC000100890839,O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc(O)c21
ZINC000100890840,O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc(O)c21
ZINC000100890842,O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O[C@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc(O)c21
ZINC000100890843,O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc(O)c21
ZINC000100899519,C=C1C(=O)O[C@@H]2/C=C(/C)[C@@H](O)C/C=C(\C)C[C@H](OC(=O)/C(C)=C\C)[C@@H]12
ZINC000101186305,O/N=C/C1=C[C@H]2C=C[C@H]1CC2
ZINC000102262416,CCCCCCCCCC/C=C\C=O
ZINC000102337409,C=C(C(=O)O[C@H]1C/C(C)=C/CC/C(CO)=C\[C@H]2OC(=O)C(=C)[C@H]12)[C@@H](O)CO
ZINC000104647124,CC[C@H](C)[C@@H]1NC(=O)[C@H](C)NC1=O
ZINC000105285059,C/C=C1\[C@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OCCc1ccc(O)c(O)c1
ZINC000105529127,COc1cc(O[C@@H]2O[C@@H](COC(=O)c3cc(O)c(O)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O
ZINC000109565247,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOC[C@H](OCCO)[C@@H]1OC[C@H](OCCO)[C@@H]1OCCO
ZINC000111478853,C[C@@H](CS)C(=O)N1CCC[C@]1(C(=O)O)C(=O)[C@@H](C)NC(=O)C1CCCCC1
ZINC000111478855,C[C@H](CS)C(=O)N1CCC[C@]1(C(=O)O)C(=O)[C@@H](C)NC(=O)C1CCCCC1
ZINC000114646487,CC[C@@H](C)C(=O)C1=C(O)C(CC=C(C)C)=C(O)C(CC=C(C)C)(CC=C(C)C)C1=O
ZINC000114646488,CC[C@H](C)C(=O)C1=C(O)C(CC=C(C)C)=C(O)C(CC=C(C)C)(CC=C(C)C)C1=O
ZINC000114656524,CC(C)=CC[C@H]1C(=O)C(C(=O)C(C)C)=C(O)[C@@H]1O
ZINC000114656526,CC(C)=CC[C@@H]1C(=O)C(C(=O)C(C)C)=C(O)[C@@H]1O
ZINC000114656721,CC[C@@H](C)C(=O)C1=C(O)[C@H](O)[C@@H](CC=C(C)C)C1=O
ZINC000114656723,CC[C@H](C)C(=O)C1=C(O)[C@H](O)[C@@H](CC=C(C)C)C1=O
ZINC000114656724,CC[C@@H](C)C(=O)C1=C(O)[C@H](O)[C@H](CC=C(C)C)C1=O
ZINC000114656726,CC[C@H](C)C(=O)C1=C(O)[C@H](O)[C@H](CC=C(C)C)C1=O
ZINC000115371813,CCCCC/C=C/CCCCCCCC(=O)C[C@@H](O)COC(C)=O
ZINC000115371815,CCCCC/C=C/CCCCCCCC(=O)C[C@H](O)COC(C)=O
ZINC000115371950,CCCCCCCCCCCCCC(=O)C[C@@H](O)COC(C)=O
ZINC000115371952,CCCCCCCCCCCCCC(=O)C[C@H](O)COC(C)=O
ZINC000116832230,C[C@@H]1CC(N2CCCC2)=C(N2CCCC2)C1=O
ZINC000116832232,C[C@H]1CC(N2CCCC2)=C(N2CCCC2)C1=O
ZINC000116832281,C[C@@]1(O)CC(N2CCCC2)=C(O)C1=O
ZINC000116832283,C[C@]1(O)CC(N2CCCC2)=C(O)C1=O
ZINC000116832352,C[C@@]1(O)CC(N2CCCC2)=C(N2CCCC2)C1=O
ZINC000116832354,C[C@]1(O)CC(N2CCCC2)=C(N2CCCC2)C1=O
ZINC000118912562,C[C@@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C
ZINC000118913741,CC(=O)O[C@H]1C[C@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1
ZINC000118913751,CC(=O)O[C@@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1
ZINC000118913752,CC(=O)O[C@@H]1C[C@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1
ZINC000118917507,C[C@@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@H](N(C)C)CC[C@]5(C)[C@H]4CC[C@@]32CN1C
ZINC000118935865,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](N)CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C
ZINC000118935866,C[C@H]([C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](N)CC[C@]4(C)[C@H]3CC[C@@]21C)N(C)C
ZINC000136163590,Cc1ccc2c(c1)[C@@]13CCCC[C@@H]1[C@H](C2)N(C)CC3
ZINC000136644652,C=C1[C@H]2CC[C@H]3[C@@]45CCC[C@@](C)(CN6CCO[C@@H]64)[C@H]5CC[C@]3(C2)[C@H]1O
ZINC000136644693,C=C1[C@H]2CC[C@H]3[C@@]45CCC[C@@](C)(CN6CCO[C@H]64)[C@H]5CC[C@]3(C2)[C@H]1O
ZINC000136730581,C/C=C1/[C@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OCCc1ccc(O)c(O)c1
ZINC000137513243,CC(C)=CC[C@@H]1C(=O)C(C(=O)CC(C)C)=C(O)[C@]1(O)C(=O)/C=C/C(C)C
ZINC000137513306,CC(C)=CC[C@@H]1C(=O)C(C(=O)CC(C)C)=C(O)[C@@]1(O)C(=O)/C=C/C(C)C
ZINC000137513372,CC(C)=CC[C@H]1C(=O)C(C(=O)CC(C)C)=C(O)[C@]1(O)C(=O)/C=C/C(C)C
ZINC000137513437,CC(C)=CC[C@H]1C(=O)C(C(=O)CC(C)C)=C(O)[C@@]1(O)C(=O)/C=C/C(C)C
ZINC000137755037,C=C1c2cccc(O)c2C(O)=C2C(=O)[C@@]3(O)C(=O)/C(=C(\N)O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12
ZINC000137853764,C=C1c2cccc(O)c2C(O)=C2C(=O)[C@@]3(O)C(=O)/C(=C(\N)O)C(=O)[C@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12
ZINC000137853870,C=C1c2cccc(O)c2C(O)=C2C(=O)[C@@]3(O)C(=O)/C(=C(/N)O)C(=O)[C@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12
ZINC000137854005,C=C1c2cccc(O)c2C(O)=C2C(=O)[C@@]3(O)C(=O)/C(=C(/N)O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12
ZINC000138064364,C[C@@H]1C(=O)O[C@H]2C[C@]34[C@H]5C[C@@H](C(C)(C)C)[C@]36[C@H](O)C(=O)O[C@H]6O[C@@]4(C(=O)O5)[C@]21O
ZINC000138221689,COC(=O)[C@@H]1[C@@H]2CC[C@@H](C[C@H]1OC(=O)c1ccccc1)N2C
ZINC000138770847,CC(C)=CC[C@@H]1C(O)=C(C(=O)CC(C)C)C(=O)[C@H]1O
ZINC000138770954,CC(C)=CC[C@@H]1C(O)=C(C(=O)CC(C)C)C(=O)[C@@H]1O
ZINC000139096421,CC(C)CC(=O)c1c(O)c([C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H]2O)c(O)c([C@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H]2O)c1O
ZINC000139096546,CC(C)CC(=O)c1c(O)c([C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H]2O)c(O)c([C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H]2O)c1O
ZINC000140122307,O=Cc1ccc2n1C[C@@]1(C[C@H](O)[C@H](O)CO1)OC2
ZINC000140122471,O=Cc1ccc2n1C[C@]1(C[C@H](O)[C@H](O)CO1)OC2
ZINC000141007128,O=Cc1ccc2n1C[C@]1(C[C@H](O)[C@@H](CO)O1)OC2
ZINC000141526316,COc1ccc2c(c1OC)[C@]13CCN(C)[C@@H](C2)[C@]1(O)CC[C@H](O)C3
ZINC000145405293,COc1cc(O)c(CCC(C)(C)O)c2c1C(=O)C[C@@H](c1ccc(O)cc1)O2
ZINC000145405501,COc1cc(O)c(CCC(C)(C)O)c2c1C(=O)C[C@H](c1ccc(O)cc1)O2
ZINC000145846064,C/C=C1/[C@H](CC(=O)OCCc2ccc(O)c(O)c2)C(C(=O)OC)=CO[C@@H]1O[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000146783968,CC(C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O
ZINC000148633270,COc1ccc2c(c1)[C@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@@H]1[C@H]6[C@@H]5C[C@H]43
ZINC000148633485,COc1ccc2c(c1)[C@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@H]1[C@H]6[C@@H]5C[C@H]43
ZINC000148633679,COc1ccc2c(c1)[C@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@@H]1[C@@H]6[C@@H]5C[C@H]43
ZINC000148633863,COc1ccc2c(c1)[C@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@H]1[C@@H]6[C@@H]5C[C@H]43
ZINC000150063945,CCCCCCCC/C=C\CCCCCCCC(=O)OCCOC[C@@H](OCCO)[C@@H]1OC[C@@H](OCCO)[C@@H]1OCCO
ZINC000150064144,CCCCCCCC/C=C\CCCCCCCC(=O)OCCOC[C@H](OCCO)[C@@H]1OC[C@@H](OCCO)[C@@H]1OCCO
ZINC000169292529,CC[C@](C)(O)C(=O)O[C@@H]1C(=O)O[C@@H]2C[C@@H]3C(C)=C[C@H](O)[C@@H](O)[C@]3(C)[C@H]3[C@]4(O)OC[C@@]23[C@H]1[C@@H](C)[C@H]4O
ZINC000169292785,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
ZINC000169347760,COC(=O)[C@H]1[C@@H]2CC[C@@H](C[C@H]1OC(=O)c1ccccc1)N2C
ZINC000169418312,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H]2[C@@H](C)CC(=O)[C@@H]12
ZINC000169418320,COC(=O)C1=CO[C@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H]2[C@@H](C)CC(=O)[C@@H]12
ZINC000169418328,COC(=O)C1=CO[C@@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H]2[C@@H](C)CC(=O)[C@@H]12
ZINC000169418334,COC(=O)C1=CO[C@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H]2[C@@H](C)CC(=O)[C@@H]12
ZINC000169542192,C=C1[C@H]2CC[C@H]3[C@@]45CCC[C@@](C)(CN6CCO[C@H]64)[C@H]5CC[C@]3(C2)[C@@H]1O
ZINC000169549623,O=Cc1ccc2n1C[C@@]1(C[C@H](O)[C@@H](CO)O1)OC2
ZINC000169743483,OB(O)/C=C/c1ccc(Cl)cc1
ZINC000195792123,CC(C)=CCC(=O)[C@]1(O)C(=O)C(C(=O)CC(C)C)=C(O)[C@]1(O)CC=C(C)C
ZINC000195792124,CC(C)=CCC(=O)[C@]1(O)C(=O)C(C(=O)CC(C)C)=C(O)[C@@]1(O)CC=C(C)C
ZINC000195792125,CC(C)=CCC(=O)[C@@]1(O)C(=O)C(C(=O)CC(C)C)=C(O)[C@]1(O)CC=C(C)C
ZINC000195792126,CC(C)=CCC(=O)[C@@]1(O)C(=O)C(C(=O)CC(C)C)=C(O)[C@@]1(O)CC=C(C)C
ZINC000195819194,OB(O)/C=C\c1ccc(Cl)cc1
ZINC000195928978,C=C1C(=O)O[C@H]2[C@@H]1[C@@H](O)CC(=C)[C@@H]1CC(=O)[C@@H](C)[C@H]12
ZINC000196149221,C=C1C(=O)O[C@H]2[C@H]1CC[C@]1(C)[C@@H]2[C@H](C)C(=O)C[C@H]1O
ZINC000196372089,COc1cc2c(c3c1C(=O)C[C@@H](c1ccc(O)cc1)O3)CCC(C)(C)O2
ZINC000196372101,COc1cc2c(c3c1C(=O)C[C@H](c1ccc(O)cc1)O3)CCC(C)(C)O2
ZINC000198418760,CC[C@H](C)C(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C
ZINC000200123258,CC(C)=CC[C@@]12C[C@H]3C(C)(C)[C@@H](C(C)(C)O)C[C@@]3(C(=O)C(C(=O)C(C)C)=C1O)C2=O
ZINC000200123321,CC(C)=CC[C@@]12C[C@H]3C(C)(C)[C@H](C(C)(C)O)C[C@@]3(C(=O)C(C(=O)C(C)C)=C1O)C2=O
ZINC000200123402,CC(C)=CC[C@@]12C[C@H]3C(C)(C)[C@@H](C(C)(C)O)C[C@@]3(C(=O)C(C(=O)CC(C)C)=C1O)C2=O
ZINC000200165722,CC[C@@H](C)C(=O)C1=C(O)[C@@]2(CC=C(C)C)C[C@H]3C(C)(C)[C@@H](C(C)(C)O)C[C@@]3(C1=O)C2=O
ZINC000200165755,CC[C@H](C)C(=O)C1=C(O)[C@@]2(CC=C(C)C)C[C@H]3C(C)(C)[C@@H](C(C)(C)O)C[C@@]3(C1=O)C2=O
ZINC000200165947,CC(C)=CC[C@@]12C[C@H]3C(C)(C)[C@H](C(C)(C)O)C[C@@]3(C(=O)C(C(=O)CC(C)C)=C1O)C2=O
ZINC000203626269,CC(C)=CC[C@H]1C(O)=C(C(=O)CC(C)C)C(=O)[C@@H]1O
ZINC000206864210,CC(C)=CC[C@H]1C(=O)C(C(=O)CC(C)C)=C(O)[C@]1(O)C(=O)/C=C/C(C)(C)O
ZINC000208096760,CCCCC/C=C\C/C=C\CCCCCCC[C@H](O)C[C@H](O)COC(C)=O
ZINC000215559148,NC(=O)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC1=O
ZINC000215581115,CCCCCCCCCCCC(=O)OCCOC[C@H](OCCO)[C@@H]1OC[C@H](OCCO)[C@@H]1OCCO
ZINC000215581164,CCCCCCCCCCCC(=O)OCCOC[C@H](OCCO)[C@@H]1OC[C@H](OCCO)[C@H]1OCCO
ZINC000221552829,COc1cc(O)c(CC=C(C)C)c(O)c1
ZINC000222276518,CCCCC/C=C\C/C=C\CCCCCCC[C@@H](O)C[C@H](O)COC(C)=O
ZINC000222276581,CCCCC/C=C\C/C=C\CCCCCCC[C@H](O)C[C@@H](O)COC(C)=O
ZINC000222276639,CCCCC/C=C\C/C=C\CCCCCCC[C@@H](O)C[C@@H](O)COC(C)=O
ZINC000223587715,CC(=O)O[C@H]1C[C@@H]2[C@@H](/C=C(/C)CC/C=C\1C)OC(=O)[C@H]2C
ZINC000227595737,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)[C@H](c3ccc(=O)oc3)CC[C@@]12O
ZINC000227595752,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)[C@H](c3ccc(=O)oc3)CC[C@@]12O
ZINC000227595759,C[C@]12CC[C@@H](O)C[C@H]1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)[C@H](c3ccc(=O)oc3)CC[C@@]12O
ZINC000227595764,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)[C@H](c3ccc(=O)oc3)CC[C@@]12O
ZINC000227595857,CC[C@@H](C)C(=O)C1=C(O)[C@@](O)(CC=C(C)C)C(=O)[C@@H](CC=C(C)C)C1=O
ZINC000227595866,CC[C@H](C)C(=O)C1=C(O)[C@@](O)(CC=C(C)C)C(=O)[C@@H](CC=C(C)C)C1=O
ZINC000227595873,CC[C@@H](C)C(=O)C1=C(O)[C@](O)(CC=C(C)C)C(=O)[C@@H](CC=C(C)C)C1=O
ZINC000227595880,CC[C@H](C)C(=O)C1=C(O)[C@](O)(CC=C(C)C)C(=O)[C@@H](CC=C(C)C)C1=O
ZINC000227596008,C=C(C)[C@@H]1[C@H]2C[C@]3(C)[C@]4(CO4)[C@H]4O[C@H]4[C@]3(O)[C@@H]1C(=O)O2
ZINC000227596091,C[C@@H]1C(=O)O[C@@H]2C[C@@]34[C@@H]5C[C@@H](C(C)(C)C)[C@@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@@]12O
ZINC000227596096,C[C@H]1C(=O)O[C@@H]2C[C@@]34[C@@H]5C[C@@H](C(C)(C)C)[C@@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@]21O
ZINC000227596105,C[C@@H]1C(=O)O[C@H]2C[C@@]34[C@@H]5C[C@@H](C(C)(C)C)[C@@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@]21O
ZINC000227596111,C[C@H]1C(=O)O[C@H]2C[C@@]34[C@@H]5C[C@@H](C(C)(C)C)[C@@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@]21O
ZINC000227596357,CN1CC[C@@]23c4c5ccc(OCCN6CCOCC6)c4O[C@@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
ZINC000227596445,C[C@@H]1CC[C@]2(C(=O)O)CC[C@@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@@H]1C
ZINC000227596451,C[C@H]1CC[C@]2(C(=O)O)CC[C@@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@@H]1C
ZINC000227596455,C[C@@H]1CC[C@@]2(C(=O)O)CC[C@@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@@H]1C
ZINC000227596459,C[C@H]1CC[C@@]2(C(=O)O)CC[C@@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@@H]1C
