molecule_chembl_id,std_smiles,standard_type,IC50_nM,pActividad,activo,scaffold,MW,QED
CHEMBL4855850,C#CCNC(=O)c1cc(Nc2cc(C3CC3)[nH]n2)nc(N2CCN(Cc3ccc(S(=O)(=O)F)cc3)CC2)n1,IC50,6.0,8.221848749616356,1,c1ccc(CN2CCN(c3nccc(Nc4cc(C5CC5)[nH]n4)n3)CC2)cc1,538.61,0.277
CHEMBL1243316,C#CCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,IC50,0.03,10.522878745280336,1,c1ccc(Nc2ccnc3ccccc23)cc1,477.93,0.233
CHEMBL597949,C#CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,IC50,14.8,7.829738284605042,1,c1ccc(Nc2ncnc3ccccc23)cc1,357.77,0.694
CHEMBL597948,C#CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC,IC50,25.9,7.586700235918748,1,c1ccc(Nc2ncnc3ccccc23)cc1,339.78,0.711
CHEMBL3787386,C#CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,Ki,2.0,8.698970004336019,1,c1ccc(Nc2ncnc3ccccc23)cc1,396.81,0.48
CHEMBL5798780,C#CCOc1cccc(Nc2ncc(C)c(Nc3cccc(NC(=O)C=C)c3)n2)c1,IC50,10.0,8.0,1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,399.45,0.384
CHEMBL5995996,C#CCOc1cccc(Nc2ncc(F)c(Nc3cccc(C(=O)C=C(C)C)c3)n2)c1,IC50,1000.0,5.999999999999999,0,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,416.46,0.296
CHEMBL4790568,C#CCn1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N(C)CCN(C)C)cc3OC)n2)c2ccccc21,IC50,1.01,8.995678626217355,1,c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1,523.64,0.219
CHEMBL5886763,C#Cc1cc(C#C)cc(Nc2ncnc3cc(OC)c(OC)cc23)c1,Kd,1153.0,5.938170692705301,0,c1ccc(Nc2ncnc3ccccc23)cc1,329.36,0.744
CHEMBL5934396,C#Cc1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)cc(-c2cnn(C)c2)n1,IC50,8.8,8.05551732784983,1,O=C(/N=c1\[nH]c2ccccc2n1C1CCCCC1)c1ccnc(-c2cn[nH]c2)c1,440.51,0.478
CHEMBL5633106,C#Cc1cc(C=O)cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,109.8,6.959397659885926,1,c1ccc(Nc2ncnc3ccccc23)cc1,421.45,0.287
CHEMBL65250,C#Cc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1F,IC50,4.0,8.397940008672036,1,c1ccc(Nc2ncnc3ccccc23)cc1,323.33,0.745
CHEMBL598798,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)ccc1F,IC50,28.8,7.540607512240768,1,c1ccc(Nc2ncnc3ccccc23)cc1,452.49,0.172
CHEMBL3976961,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)ccc1O,IC50,100.0,7.0,1,c1ccc(Nc2ncnc3ccccc23)cc1,450.5,0.114
CHEMBL3959043,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCCC(=O)NO)cc23)ccc1F,IC50,100.0,7.0,1,c1ccc(Nc2ncnc3ccccc23)cc1,466.51,0.153
CHEMBL3909900,C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCCCCCCC(=O)NO)cc23)ccc1F,IC50,100.0,7.0,1,c1ccc(Nc2ncnc3ccccc23)cc1,510.57,0.116
CHEMBL5632582,C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)cc(OC(=O)C=C)c1,IC50,1325.0,5.8777841217271725,0,c1ccc(Nc2ncnc3ccccc23)cc1,463.49,0.142
CHEMBL5799773,C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)cc(OCCOC)c1,Kd,6588.0,5.1812464095022825,0,c1ccc(Nc2ncnc3ccccc23)cc1,467.52,0.283
CHEMBL5810551,C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)cc(OCCOCC)c1,Kd,8840.0,5.053547734986926,0,c1ccc(Nc2ncnc3ccccc23)cc1,481.55,0.257
CHEMBL5965928,C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)ccc1C,Kd,745.0,6.127843727251707,1,c1ccc(Nc2ncnc3ccccc23)cc1,407.47,0.406
CHEMBL5633509,C#Cc1cc(O)cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,10000.0,5.0,0,c1ccc(Nc2ncnc3ccccc23)cc1,409.44,0.39
CHEMBL592860,C#Cc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,IC50,1000.0,5.999999999999999,0,c1ccc(Nc2ncnc3ccccc23)cc1,327.75,0.734
CHEMBL3416634,C#Cc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1,IC50,71.0,7.1487416512809245,1,c1ccc(COc2ccc(Nc3ncnc4sccc34)cc2)cc1,409.87,0.424
CHEMBL1972250,C#Cc1cc2c(cc1OC)-c1[nH]nc(-c3ccc(C#N)nc3)c1C2,Ki,1995.26,5.700000503883016,0,c1cncc(-c2n[nH]c3c2Cc2ccccc2-3)c1,312.33,0.578
CHEMBL249509,C#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,IC50,126.9,6.896538377905294,1,c1ccc(Nc2ncnc3ccccc23)cc1,297.72,0.722
CHEMBL2442327,C#Cc1cccc(-n2ccc3cc(OC)cc(O)c3c2=O)c1,IC50,3060.0,5.514278573518419,0,O=c1c2ccccc2ccn1-c1ccccc1,291.31,0.739
CHEMBL2442319,C#Cc1cccc(-n2ccc3cc(OC)cc(OC)c3c2=O)c1,IC50,3510.0,5.454692883534175,0,O=c1c2ccccc2ccn1-c1ccccc1,305.33,0.698
CHEMBL3416629,C#Cc1cccc(N2C(=O)Nc3c(C(=O)Nc4ccc(CN5CCCC5)cc4)sc4ncnc2c34)c1,IC50,26.0,7.585026652029182,1,O=C(Nc1ccc(CN2CCCC2)cc1)c1sc2ncnc3c2c1NC(=O)N3c1ccccc1,494.58,0.372
CHEMBL2047026,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)NO)c(OC)cc2O)c1,IC50,1120.0,5.950781977329817,0,O=C(Nc1ccccc1)c1ccccc1,439.47,0.127
CHEMBL2047020,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)NO)ccc2O)c1,IC50,3310.0,5.480172006224281,0,O=C(Nc1ccccc1)c1ccccc1,409.44,0.143
CHEMBL2047028,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)NO)ccc2OC)c1,IC50,5160.0,5.287350298372789,0,O=C(Nc1ccccc1)c1ccccc1,423.47,0.202
CHEMBL2047024,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCCC(=O)NO)ccc2O)c1,IC50,2250.0,5.647817481888637,0,O=C(Nc1ccccc1)c1ccccc1,423.47,0.132
CHEMBL2047029,C#Cc1cccc(NC(=O)c2cc(OCCCCCCC(=O)NO)ccc2O)c1,IC50,900.0,6.045757490560675,1,O=C(Nc1ccccc1)c1ccccc1,396.44,0.213
CHEMBL2047027,C#Cc1cccc(NC(=O)c2cccc(NC(=O)CCCCCC(=O)NO)c2)c1,IC50,6170.0,5.209714835966758,0,O=C(Nc1ccccc1)c1ccccc1,393.44,0.227
CHEMBL4440586,C#Cc1cccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)c1,Kd,1.8,8.744727494896694,1,c1ccc(Nc2ccnc3ccccc23)cc1,329.36,0.737
CHEMBL95320,C#Cc1cccc(Nc2c(C#N)cnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,850.0,6.070581074285706,1,c1ccc(Nc2ccnc3ccccc23)cc1,417.47,0.396
CHEMBL4637274,C#Cc1cccc(Nc2cccc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,IC50,2.4,8.619788758288394,1,c1ccc(Nc2cccc3ccccc23)cc1,432.52,0.163
CHEMBL1092250,C#Cc1cccc(Nc2ccnc3cc(OC)c(OC)cc23)c1,Kd,0.27,9.568636235841012,1,c1ccc(Nc2ccnc3ccccc23)cc1,304.35,0.741
CHEMBL1089203,C#Cc1cccc(Nc2ccnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,14.0,7.853871964321761,1,c1ccc(Nc2ccnc3ccccc23)cc1,392.46,0.416
CHEMBL3297892,C#Cc1cccc(Nc2nc(C)nc3oc(C)cc23)c1,IC50,30.0,7.522878745280337,1,c1ccc(Nc2ncnc3occc23)cc1,263.3,0.718
CHEMBL2148022,C#Cc1cccc(Nc2nc(Cl)nc3cc(OC)c(OC)cc23)c1,IC50,8000.0,5.096910013008055,0,c1ccc(Nc2ncnc3ccccc23)cc1,339.78,0.574
CHEMBL3678948,C#Cc1cccc(Nc2nc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc3n2C(C)C)c1,IC50,3.0,8.522878745280337,1,c1ccc(Nc2nc3cnc(Nc4ccc(N5CCNCC5)cc4)nc3[nH]2)cc1,466.59,0.402
CHEMBL69966,C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1,IC50,18.0,7.744727494896693,1,O=C1Nc2ncnc(Nc3ccccc3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1,497.56,0.292
CHEMBL215071,C#Cc1cccc(Nc2ncnc3c2NCc2cc(OC)c(OC)cc2O3)c1,IC50,900.0,6.045757490560675,1,c1ccc(Nc2ncnc3c2NCc2ccccc2O3)cc1,374.4,0.67
CHEMBL3976389,C#Cc1cccc(Nc2ncnc3cc(O)c(OCCCCCCC(=O)NO)cc23)c1,IC50,100.0,7.0,1,c1ccc(Nc2ncnc3ccccc23)cc1,420.47,0.17
CHEMBL3805509,C#Cc1cccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)c1,IC50,23.7,7.625251653989895,1,c1ccc(Nc2ncnc3ccc4c(c23)OCCO4)cc1,361.4,0.711
CHEMBL3805584,C#Cc1cccc(Nc2ncnc3cc(OC(C)COC)c4c(c23)OCCO4)c1,IC50,76.1,7.1186153432294255,1,c1ccc(Nc2ncnc3ccc4c(c23)OCCO4)cc1,391.43,0.644
CHEMBL3622674,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN(C)C4CC4)cc23)c1,IC50,3.3,8.481486060122112,1,O=C(/C=C/CNC1CC1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,427.51,0.419
CHEMBL3622672,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,IC50,2.7,8.568636235841012,1,O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,441.54,0.419
CHEMBL3622677,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CNC4CC4)cc23)c1,IC50,7.9,8.102372908709558,1,O=C(/C=C/CNC1CC1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,413.48,0.386
CHEMBL3939206,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)CCCC(=O)NO)cc23)c1,IC50,100.0,7.0,1,c1ccc(Nc2ncnc3ccccc23)cc1,419.44,0.251
CHEMBL3898372,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)CCCCC(=O)NO)cc23)c1,IC50,100.0,7.0,1,c1ccc(Nc2ncnc3ccccc23)cc1,433.47,0.176
CHEMBL3901144,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)CCCCCCC(=O)NO)cc23)c1,IC50,100.0,7.0,1,c1ccc(Nc2ncnc3ccccc23)cc1,461.52,0.146
CHEMBL5931174,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC4CCN(C(=O)C=C)CC4)cc23)c1,IC50,8.6,8.065501548756432,1,c1ccc(Nc2ncnc3ccc(NC4CCNCC4)cc23)cc1,427.51,0.458
CHEMBL5811891,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC4CN(C(=O)C=C)C4)cc23)c1,IC50,1.1,8.958607314841773,1,c1ccc(Nc2ncnc3ccc(NC4CNC4)cc23)cc1,399.45,0.49
CHEMBL304929,C#Cc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,Kd,0.55,9.259637310505756,1,c1ccc(Nc2ncnc3ccccc23)cc1,305.34,0.749
CHEMBL3896110,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCC(=O)NO)cc23)c1,IC50,100.0,7.0,1,c1ccc(Nc2ncnc3ccccc23)cc1,364.36,0.35
CHEMBL3976436,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCC(=O)NO)cc23)c1,IC50,100.0,7.0,1,c1ccc(Nc2ncnc3ccccc23)cc1,378.39,0.33
CHEMBL3941197,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCC(=O)NO)cc23)c1,IC50,100.0,7.0,1,c1ccc(Nc2ncnc3ccccc23)cc1,392.42,0.234
CHEMBL599398,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)NO)cc23)c1,IC50,15.0,7.823908740944318,1,c1ccc(Nc2ncnc3ccccc23)cc1,406.44,0.216
CHEMBL4859542,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)Nc4ccc(S(N)(=O)=O)cc4)cc23)c1,IC50,48.5,7.314258261397736,1,O=C(CCCCOc1ccc2ncnc(Nc3ccccc3)c2c1)Nc1ccccc1,545.62,0.188
CHEMBL598164,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCC(=O)NO)cc23)c1,IC50,4.6,8.337242168318424,1,c1ccc(Nc2ncnc3ccccc23)cc1,420.47,0.198
CHEMBL598797,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,IC50,2.4,8.619788758288394,1,c1ccc(Nc2ncnc3ccccc23)cc1,434.5,0.18
CHEMBL4859375,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCCN/C(=N\C#N)Nc4cccnc4)cc23)c1,IC50,0.48,9.318758762624412,1,N=C(NCCCCCCCOc1ccc2ncnc(Nc3ccccc3)c2c1)Nc1cccnc1,548.65,0.064
CHEMBL4868614,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCCN/C(=N\C#N)Nc4ccncc4)cc23)c1,IC50,0.46,9.337242168318426,1,N=C(NCCCCCCCOc1ccc2ncnc(Nc3ccccc3)c2c1)Nc1ccncc1,548.65,0.064
CHEMBL4873506,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCN/C(=N\C#N)Nc4cccnc4)cc23)c1,IC50,0.32,9.494850021680092,1,N=C(NCCCCCCOc1ccc2ncnc(Nc3ccccc3)c2c1)Nc1cccnc1,534.62,0.073
CHEMBL4860398,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCN/C(=N\C#N)Nc4ccncc4)cc23)c1,IC50,0.32,9.494850021680092,1,N=C(NCCCCCCOc1ccc2ncnc(Nc3ccccc3)c2c1)Nc1ccncc1,534.62,0.073
CHEMBL3355882,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCn4ccnc4[N+](=O)[O-])cc23)c1,IC50,0.5,9.30102999566398,1,c1ccc(Nc2ncnc3ccc(OCCCCCCn4ccnc4)cc23)cc1,486.53,0.127
CHEMBL4852664,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCN/C(=N\C#N)Nc4cccnc4)cc23)c1,IC50,0.41,9.387216143280265,1,N=C(NCCCCCOc1ccc2ncnc(Nc3ccccc3)c2c1)Nc1cccnc1,520.6,0.084
CHEMBL4851176,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCN/C(=N\C#N)Nc4ccncc4)cc23)c1,IC50,0.23,9.638272163982409,1,N=C(NCCCCCOc1ccc2ncnc(Nc3ccccc3)c2c1)Nc1ccncc1,520.6,0.084
CHEMBL3355881,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCn4ccnc4[N+](=O)[O-])cc23)c1,IC50,0.49,9.309803919971486,1,c1ccc(Nc2ncnc3ccc(OCCCCCn4ccnc4)cc23)cc1,472.51,0.144
CHEMBL3355880,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCn4ccnc4[N+](=O)[O-])cc23)c1,IC50,0.56,9.2518119729938,1,c1ccc(Nc2ncnc3ccc(OCCCCn4ccnc4)cc23)cc1,458.48,0.162
CHEMBL5281903,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCN4CCOCC4)cc23)c1,IC50,0.81,9.09151498112135,1,c1ccc(Nc2ncnc3ccc(OCCCN4CCOCC4)cc23)cc1,418.5,0.444
CHEMBL3355879,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCn4ccnc4[N+](=O)[O-])cc23)c1,IC50,1.08,8.96657624451305,1,c1ccc(Nc2ncnc3ccc(OCCCn4ccnc4)cc23)cc1,444.45,0.179
CHEMBL3805236,C#Cc1cccc(Nc2ncnc3cc(OC)c4c(c23)OCCO4)c1,IC50,10.9,7.962573502059375,1,c1ccc(Nc2ncnc3ccc4c(c23)OCCO4)cc1,333.35,0.743
CHEMBL3622649,C#Cc1cccc(Nc2ncnc3cc(OC4CCN(C)CC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,IC50,8.1,8.09151498112135,1,c1ccc(Nc2ncnc3cc(OC4CCNCC4)ccc23)cc1,484.6,0.371
CHEMBL3806170,C#Cc1cccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)c1,IC50,16.7,7.777283528852416,1,c1ccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)cc1,389.41,0.686
CHEMBL3622648,C#Cc1cccc(Nc2ncnc3cc(OC4CCOCC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,IC50,6.0,8.221848749616356,1,c1ccc(Nc2ncnc3cc(OC4CCOCC4)ccc23)cc1,471.56,0.38
CHEMBL3806145,C#Cc1cccc(Nc2ncnc3cc(OC4CCOCC4)c4c(c23)OCCO4)c1,IC50,57.8,7.2380721615794705,1,c1ccc(Nc2ncnc3cc(OC4CCOCC4)c4c(c23)OCCO4)cc1,403.44,0.666
CHEMBL3622675,C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CN(C)C4CC4)cc23)c1,IC50,2.4,8.619788758288394,1,O=C(/C=C/CNC1CC1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,441.54,0.38
CHEMBL3622673,C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,IC50,6.1,8.214670164989233,1,O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,455.56,0.378
CHEMBL3622678,C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CNC4CC4)cc23)c1,IC50,4.2,8.376750709602097,1,O=C(/C=C/CNC1CC1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,427.51,0.353
CHEMBL3805039,C#Cc1cccc(Nc2ncnc3cc(OCC)c4c(c23)OCCO4)c1,IC50,9.2,8.036212172654444,1,c1ccc(Nc2ncnc3ccc4c(c23)OCCO4)cc1,347.37,0.729
CHEMBL3805325,C#Cc1cccc(Nc2ncnc3cc(OCC4CCCO4)c4c(c23)OCCO4)c1,IC50,27.3,7.5638373529592435,1,c1ccc(Nc2ncnc3cc(OCC4CCCO4)c4c(c23)OCCO4)cc1,403.44,0.651
CHEMBL598611,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCC(=O)NO)c(OC)cc23)c1,IC50,8.2,8.086186147616283,1,c1ccc(Nc2ncnc3ccccc23)cc1,434.5,0.18
CHEMBL3898444,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCC(=O)NO)c(OCCOC)cc23)c1,IC50,100.0,7.0,1,c1ccc(Nc2ncnc3ccccc23)cc1,478.55,0.137
CHEMBL3360610,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,IC50,0.57,9.244125144327509,1,c1ccc(Nc2ncnc3cc(OCCCCCCn4ccnc4)ccc23)cc1,486.53,0.127
CHEMBL3360609,C#Cc1cccc(Nc2ncnc3cc(OCCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,IC50,0.47,9.327902142064282,1,c1ccc(Nc2ncnc3cc(OCCCCCn4ccnc4)ccc23)cc1,472.51,0.144
CHEMBL3360608,C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,IC50,0.26,9.585026652029182,1,c1ccc(Nc2ncnc3cc(OCCCCn4ccnc4)ccc23)cc1,458.48,0.162
CHEMBL4102886,C#Cc1cccc(Nc2ncnc3cc(OCCCN4C[C@H](O)[C@@H](O)[C@H](O)[C@H]4CO)c(OC)cc23)c1,IC50,4.87,8.312471038785366,1,c1ccc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)cc1,494.55,0.215
CHEMBL3360607,C#Cc1cccc(Nc2ncnc3cc(OCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,IC50,0.65,9.187086643357144,1,c1ccc(Nc2ncnc3cc(OCCCn4ccnc4)ccc23)cc1,444.45,0.179
CHEMBL3741490,C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1,IC50,1.0,8.999999999999998,1,c1ccc(Nc2ncnc3ccccc23)cc1,379.42,0.437
CHEMBL3739528,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc(CC(C)C)cc4)c(OCCOC(=O)C(C)c4ccc(CC(C)C)cc4)cc23)c1,IC50,10000.0,5.0,0,O=C(Cc1ccccc1)OCCOc1cc2ncnc(Nc3ccccc3)c2cc1OCCOC(=O)Cc1ccccc1,741.93,0.053
CHEMBL3741026,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc(CC(C)C)cc4)c(OCCOC)cc23)c1,IC50,9.0,8.045757490560675,1,O=C(Cc1ccccc1)OCCOc1ccc2c(Nc3ccccc3)ncnc2c1,567.69,0.108
CHEMBL3741768,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)c(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)cc23)c1,IC50,390.0,6.4089353929735,1,O=C(Cc1ccc2ccccc2c1)OCCOc1cc2ncnc(Nc3ccccc3)c2cc1OCCOC(=O)Cc1ccc2ccccc2c1,789.89,0.057
CHEMBL3740850,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)c(OCCOC)cc23)c1,IC50,72.0,7.14266750356873,1,O=C(Cc1ccc2ccccc2c1)OCCOc1ccc2c(Nc3ccccc3)ncnc2c1,591.66,0.096
CHEMBL3742059,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)CC4=C(C)/C(=C\c5ccc([S+](C)[O-])cc5)c5ccc(F)cc54)c(OCCOC)cc23)c1,IC50,31.0,7.508638306165727,1,O=C(CC1=C/C(=C\c2ccccc2)c2ccccc21)OCCOc1ccc2c(Nc3ccccc3)ncnc2c1,717.82,0.054
CHEMBL3740595,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)Cc4c(C)n(C(=O)c5ccc(Cl)cc5)c5ccc(OC)cc45)c(OCCOC)cc23)c1,IC50,27.0,7.568636235841011,1,O=C(Cc1cn(C(=O)c2ccccc2)c2ccccc12)OCCOc1ccc2c(Nc3ccccc3)ncnc2c1,719.19,0.071
CHEMBL3741304,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccc(C(=O)Nc5ccc6c(c5)C(C)(C)CCC6(C)C)cc4)c(OCCOC)cc23)c1,IC50,32.0,7.494850021680094,1,O=C(Nc1ccc2c(c1)CCCC2)c1ccc(C(=O)OCCOc2ccc3c(Nc4ccccc4)ncnc3c2)cc1,712.85,0.071
CHEMBL3741399,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC(=O)c4ccccc4OC(C)=O)cc23)c1,IC50,34.0,7.468521082957744,1,O=C(OCCOc1cc2ncnc(Nc3ccccc3)c2cc1OCCOC(=O)c1ccccc1)c1ccccc1,689.68,0.066
CHEMBL3741424,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC)cc23)c1,IC50,5.0,8.301029995663981,1,O=C(OCCOc1ccc2c(Nc3ccccc3)ncnc2c1)c1ccccc1,541.56,0.119
CHEMBL3622632,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(NC(=O)/C=C/CN(C)C)cc23)c1,IC50,1.2,8.920818753952373,1,c1ccc(Nc2ncnc3ccccc23)cc1,445.52,0.281
CHEMBL3622617,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(NC(=O)C=C)cc23)c1,IC50,1.8,8.744727494896694,1,c1ccc(Nc2ncnc3ccccc23)cc1,388.43,0.349
CHEMBL3893111,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCCCCCC(=O)NO)cc23)c1,IC50,100.0,7.0,1,c1ccc(Nc2ncnc3ccccc23)cc1,478.55,0.137
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,1.0145,9.61828600321853,1,c1ccc(Nc2ncnc3ccccc23)cc1,393.44,0.418
CHEMBL3805461,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c4c(c23)OCCO4)c1,IC50,8.1,8.09151498112135,1,c1ccc(Nc2ncnc3ccc4c(c23)OCCO4)cc1,377.4,0.522
CHEMBL5934211,C#Cc1cccc(Nc2ncnc3cc(OCCOCC)c(NC(=O)/C=C/CN(C)C)cc23)c1,IC50,0.771,9.11294562194904,1,c1ccc(Nc2ncnc3ccccc23)cc1,459.55,0.256
CHEMBL3360611,C#Cc1cccc(Nc2ncnc3cc(OCCOCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,IC50,0.54,9.267606240177033,1,c1ccc(Nc2ncnc3cc(OCCOCCn4ccnc4)ccc23)cc1,474.48,0.15
CHEMBL3622645,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,IC50,1.2,8.920818753952373,1,c1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)ccc23)cc1,457.53,0.395
CHEMBL3960332,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(CC)CC)cc23)c1,IC50,6.8,8.167491087293763,1,c1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)ccc23)cc1,485.59,0.326
CHEMBL3622671,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,IC50,5.3,8.275724130399212,1,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccccc3)ncnc2cc1O[C@H]1CCOC1,497.6,0.35
